transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,amount_vs_avg,high_value_transaction,night_transaction,behavior_risk_score,new_account,international_high_risk,high_activity_risk
T3237,U5493,11016.72,Withdrawal,NetBanking,Web,Bangalore,1816,22,3,18832.45,0,0.719,8,0,0.5849549604559972,0,0,11,0,0,0
T3238,U8165,47995.15,Transfer,Wallet,Android,Bangalore,629,23,3,25995.23,0,0.783,5,0,1.8462350117690143,0,0,8,0,0,0
T3239,U7529,30834.21,Transfer,Wallet,iOS,Bangalore,269,20,0,12144.59,0,0.991,3,0,2.5387165217992704,1,0,3,0,0,0
T3240,U6714,27866.08,Payment,UPI,Android,Mumbai,840,1,2,28614.66,0,0.954,9,0,0.9738052520892407,0,1,11,0,0,0
T3241,U4936,20817.97,Transfer,Wallet,Android,Mumbai,1615,22,3,2390.84,0,0.714,2,0,8.703746906147568,1,0,5,0,0,0
T3242,U9520,21475.77,Withdrawal,Card,Android,Bangalore,559,18,4,17649.08,0,0.278,3,0,1.2167519920589593,0,0,7,0,0,0
T3243,U4598,27068.2,Transfer,NetBanking,iOS,Delhi,1720,14,0,23343.86,0,0.044,3,0,1.1594929247808725,0,0,3,0,0,0
T3244,U7664,34836.67,Withdrawal,UPI,Android,Bangalore,709,12,1,6134.03,0,0.555,1,0,5.678321051404802,1,0,2,0,0,0
T3245,U4357,35122.2,Withdrawal,NetBanking,Android,Chennai,1772,1,3,1829.94,0,0.766,7,0,19.182605656111065,1,1,10,0,0,1
T3246,U7594,8626.11,Transfer,Wallet,iOS,Mumbai,1803,2,4,2488.94,1,0.011,6,0,3.4643846839682886,1,1,10,0,0,1
T3247,U2509,25030.63,Withdrawal,Wallet,Web,Chennai,718,13,2,9644.95,0,0.525,6,0,2.5949367351064434,1,0,8,0,0,1
T3248,U9054,20627.31,Withdrawal,UPI,Android,Chennai,1041,19,2,6772.83,0,0.883,6,0,3.0451472800468866,1,0,8,0,0,1
T3249,U9949,43532.82,Payment,Wallet,iOS,Mumbai,572,12,0,6794.32,0,0.637,7,1,6.406294331981423,1,0,7,0,0,1
T3250,U6862,31589.38,Payment,NetBanking,Android,Bangalore,382,22,4,13809.78,0,0.684,6,0,2.2872987622712113,1,0,10,0,0,1
T3251,U7056,26648.58,Payment,Card,iOS,Hyderabad,231,15,0,2639.52,0,0.474,9,0,10.09217123899838,1,0,9,0,0,1
T3252,U4148,5813.96,Transfer,UPI,Web,Chennai,1913,11,3,29865.47,0,0.943,5,0,0.19466512112077522,0,0,8,0,0,0
T3253,U7818,30301.61,Payment,Wallet,Web,Bangalore,540,0,0,20904.65,0,0.375,1,0,1.449445963172635,0,1,1,0,0,0
T3254,U4408,5904.34,Withdrawal,NetBanking,Android,Hyderabad,359,5,1,1005.77,0,0.379,1,0,5.8646364114941845,1,1,2,0,0,0
T3255,U5795,16893.47,Transfer,Card,iOS,Chennai,1792,12,0,20787.93,0,0.518,1,1,0.8126185426570777,0,0,1,0,0,0
T3256,U1907,7184.96,Transfer,Wallet,Web,Bangalore,40,21,0,23775.65,0,0.586,2,0,0.30218554758555133,0,0,2,0,0,0
T3257,U9960,34619.08,Transfer,UPI,Web,Chennai,1625,23,3,5803.79,0,0.537,4,0,5.963881552993304,1,0,7,0,0,0
T3258,U6418,10352.29,Transfer,Wallet,iOS,Bangalore,1391,1,4,25224.28,0,0.819,6,0,0.4103934624313388,0,1,10,0,0,0
T3259,U7998,19623.38,Withdrawal,Wallet,Android,Delhi,31,17,1,18391.77,0,0.835,7,0,1.0669072684538545,0,0,8,0,0,1
T3260,U4474,44788.96,Withdrawal,Wallet,Web,Delhi,1322,16,0,24643.59,0,0.132,5,0,1.817395217368193,0,0,5,0,0,0
T3261,U4084,10255.6,Payment,Card,Web,Mumbai,763,18,3,21529.14,0,0.596,7,0,0.47633689330399154,0,0,10,0,0,0
T3262,U7845,25414.86,Transfer,Card,Web,Hyderabad,223,22,3,21168.4,0,0.984,2,0,1.2005470159758898,0,0,5,0,0,0
T3263,U6190,20992.62,Payment,Wallet,Android,Chennai,721,14,3,4831.41,0,0.6,6,0,4.344130568391341,1,0,9,0,0,1
T3264,U3943,955.3,Withdrawal,Wallet,Web,Chennai,1198,7,4,9542.33,0,0.688,3,0,0.1001013273144699,0,0,7,0,0,0
T3265,U4248,39648.27,Transfer,UPI,iOS,Bangalore,149,22,0,15745.04,1,0.861,9,0,2.517983569202161,1,0,9,0,1,1
T3266,U9165,3498.84,Withdrawal,Wallet,Android,Hyderabad,1403,8,2,3465.14,0,0.867,4,0,1.0094341255690769,0,0,6,0,0,0
T3267,U9256,23739.04,Payment,NetBanking,Web,Chennai,974,7,1,14406.94,0,0.017,5,0,1.647635956285215,0,0,6,0,0,0
T3268,U8456,28055.88,Withdrawal,NetBanking,iOS,Hyderabad,1353,7,2,13415.07,0,0.239,5,0,2.0912144912779973,1,0,7,0,0,0
T3269,U6926,31439.9,Transfer,UPI,iOS,Hyderabad,418,10,4,7034.51,0,0.863,2,0,4.468744980818732,1,0,6,0,0,0
T3270,U7045,34447.15,Transfer,Card,Android,Delhi,447,17,0,6071.56,0,0.667,4,0,5.672591131252717,1,0,4,0,0,0
T3271,U3928,12700.96,Payment,Wallet,iOS,Chennai,806,16,2,7496.49,1,0.632,7,0,1.6940282681270664,0,0,9,0,0,1
T3272,U7912,548.44,Transfer,UPI,Android,Chennai,22,21,2,18192.69,0,0.86,2,0,0.030144517137535052,0,0,4,1,0,0
T3273,U8495,36186.01,Withdrawal,Card,Android,Mumbai,510,22,2,12507.08,0,0.807,5,0,2.8930107578461284,1,0,7,0,0,0
T3274,U1292,26806.05,Withdrawal,UPI,Android,Hyderabad,1059,5,1,12477.38,0,0.751,5,0,2.148199525899997,1,1,6,0,0,0
T3275,U4117,41814.08,Withdrawal,Card,iOS,Bangalore,543,22,0,5533.82,0,0.047,5,0,7.55473168052439,1,0,5,0,0,0
T3276,U5267,41078.35,Withdrawal,Wallet,Android,Delhi,870,23,3,23642.25,0,0.782,7,0,1.7374240005075443,0,0,10,0,0,1
T3277,U9527,42174.14,Payment,UPI,Android,Mumbai,85,1,0,21041.34,0,0.201,7,0,2.0042514283107296,1,1,7,0,0,1
T3278,U1696,24280.48,Withdrawal,Wallet,iOS,Delhi,375,0,2,12929.34,0,0.026,8,0,1.8777913032449263,0,1,10,0,0,1
T3279,U9100,16714.74,Payment,UPI,Android,Bangalore,1524,9,0,4351.84,0,0.492,1,0,3.839961955872488,1,0,1,0,0,0
T3280,U7898,39588.33,Withdrawal,Card,Web,Mumbai,1125,7,3,21469.56,0,0.942,3,0,1.8438424521763754,0,0,6,0,0,0
T3281,U2963,22592.14,Payment,UPI,iOS,Delhi,850,15,1,26975.45,0,0.886,1,0,0.8374763914451308,0,0,2,0,0,0
T3282,U1073,9212.94,Withdrawal,NetBanking,iOS,Bangalore,896,23,0,5430.03,0,0.982,7,0,1.6963522573066252,0,0,7,0,0,1
T3283,U9171,42755.95,Withdrawal,NetBanking,iOS,Mumbai,1299,13,0,18119.55,0,0.247,5,0,2.3595282703891436,1,0,5,0,0,0
T3284,U9212,44133.87,Payment,UPI,Web,Bangalore,1593,23,1,12786.83,0,0.695,2,0,3.451239968000826,1,0,3,0,0,0
T3285,U6992,23342.17,Transfer,NetBanking,Android,Mumbai,508,15,1,2720.75,0,0.056,2,0,8.576162395517589,1,0,3,0,0,0
T3286,U4038,3831.2,Transfer,Wallet,iOS,Chennai,1203,13,2,21802.23,0,0.803,7,0,0.17571708412010514,0,0,9,0,0,0
T3287,U3887,19421.91,Transfer,NetBanking,iOS,Chennai,1379,6,2,2227.3,0,0.524,5,0,8.716021182067045,1,0,7,0,0,0
T3288,U8567,40186.71,Payment,NetBanking,iOS,Delhi,1790,17,1,21096.72,1,0.996,4,0,1.9047892378892126,0,0,5,0,1,0
T3289,U2480,45093.61,Transfer,Wallet,Web,Hyderabad,1261,19,3,8506.47,0,0.24,8,0,5.300472408365825,1,0,11,0,0,1
T3290,U8267,10213.46,Transfer,Wallet,Web,Hyderabad,708,8,2,17013.23,0,0.785,3,0,0.60028928726131,0,0,5,0,0,0
T3291,U8621,3395.33,Payment,Card,Web,Bangalore,1982,23,3,4897.57,0,0.171,3,0,0.6931267696491017,0,0,6,0,0,0
T3292,U7407,43873.66,Transfer,Wallet,Android,Mumbai,689,3,1,11189.82,0,0.287,8,0,3.920504484926038,1,1,9,0,0,1
T3293,U6170,19500.78,Transfer,UPI,Android,Chennai,212,23,0,3212.28,0,0.296,2,0,6.068808195986654,1,0,2,0,0,0
T3294,U4098,27110.96,Transfer,NetBanking,Web,Hyderabad,455,15,1,14072.38,0,0.578,3,0,1.9264000545711124,0,0,4,0,0,0
T3295,U7185,48404.89,Payment,Card,Android,Chennai,527,21,1,6477.39,1,0.365,4,0,7.471746838334833,1,0,5,0,0,0
T3296,U1723,3374.91,Payment,Wallet,Web,Bangalore,141,10,4,5719.12,0,0.439,3,0,0.5900068530030839,0,0,7,0,0,0
T3297,U5607,32433.48,Transfer,NetBanking,Android,Bangalore,1278,8,1,3303.86,0,0.522,8,0,9.81387411267043,1,0,9,0,0,1
T3298,U3764,3751.57,Transfer,UPI,Android,Mumbai,100,16,2,22986.48,0,0.056,6,0,0.1632005770097462,0,0,8,0,0,0
T3299,U8736,18804.67,Payment,UPI,Web,Hyderabad,1856,21,0,19221.64,0,0.665,3,0,0.9782563685321058,0,0,3,0,0,0
T3300,U2800,40200.54,Transfer,Card,iOS,Bangalore,1159,10,3,4791.43,0,0.649,7,0,8.388341613753356,1,0,10,0,0,1
T3301,U4836,21701.94,Payment,UPI,iOS,Bangalore,481,19,4,14225.64,0,0.965,4,0,1.5254438152648833,0,0,8,0,0,0
T3302,U4516,49859.26,Transfer,NetBanking,Android,Chennai,1998,2,2,19860.45,0,0.133,3,0,2.5103534736889803,1,1,5,0,0,0
T3303,U8416,27975.01,Payment,Wallet,Android,Delhi,1275,20,0,26354.25,0,0.031,2,0,1.061458722645393,0,0,2,0,0,0
T3304,U4770,16092.05,Withdrawal,UPI,Android,Hyderabad,511,10,3,1881.21,0,0.133,8,0,8.54955079401342,1,0,11,0,0,1
T3305,U8918,11044.56,Withdrawal,Wallet,Android,Mumbai,770,7,0,10934.41,0,0.422,8,0,1.0099813358621212,0,0,8,0,0,1
T3306,U4894,17558.5,Payment,NetBanking,Android,Mumbai,396,9,2,18517.0,0,0.214,2,0,0.9481855491953775,0,0,4,0,0,0
T3307,U7097,18658.04,Withdrawal,NetBanking,Android,Chennai,1040,5,0,566.96,1,0.216,9,0,32.85097542080428,1,1,9,0,0,1
T3308,U1077,3482.25,Transfer,Wallet,Web,Mumbai,1121,16,1,7381.44,0,0.869,7,0,0.47169364058495566,0,0,8,0,0,0
T3309,U8280,18510.23,Payment,NetBanking,iOS,Bangalore,607,5,0,22372.53,0,0.324,6,0,0.8273272031726777,0,1,6,0,0,0
T3310,U7222,23238.71,Payment,Card,iOS,Hyderabad,917,6,1,10736.52,0,0.417,3,0,2.164253011868662,1,0,4,0,0,0
T3311,U3538,36150.75,Transfer,UPI,Web,Mumbai,876,12,2,2626.39,0,0.684,3,0,13.7591868736655,1,0,5,0,0,0
T3312,U5858,32853.64,Transfer,Card,Web,Hyderabad,1178,5,4,18835.2,1,0.34,4,0,1.7441755768148564,0,1,8,0,0,0
T3313,U2598,35452.84,Payment,Card,iOS,Mumbai,1484,2,1,7576.58,0,0.554,9,1,4.678649384104159,1,1,10,0,0,1
T3314,U4816,467.77,Transfer,Card,iOS,Delhi,1364,12,0,21079.46,1,0.523,8,0,0.022189743487570954,0,0,8,0,0,0
T3315,U4638,10922.49,Payment,Wallet,Android,Delhi,1743,9,0,27015.23,0,0.262,2,0,0.40429364126674966,0,0,2,0,0,0
T3316,U3990,33101.13,Transfer,Wallet,iOS,Hyderabad,1908,3,0,15882.99,0,0.717,5,0,2.083930423023434,1,1,5,0,0,0
T3317,U7964,24225.27,Payment,NetBanking,Android,Delhi,1197,4,2,18014.4,0,0.834,6,1,1.3446978696004528,0,1,8,0,0,1
T3318,U7898,315.41,Transfer,Wallet,Android,Delhi,666,20,3,15480.74,1,0.783,5,0,0.020373033005334027,0,0,8,0,1,0
T3319,U8215,40234.51,Transfer,NetBanking,iOS,Bangalore,351,18,0,24541.52,0,0.395,1,0,1.6393797376960475,0,0,1,0,0,0
T3320,U2253,38651.84,Withdrawal,Wallet,Android,Mumbai,1034,17,0,7327.27,0,0.933,9,0,5.274347151510519,1,0,9,0,0,1
T3321,U5368,27443.54,Withdrawal,NetBanking,Android,Delhi,1153,23,1,12106.16,0,0.899,6,0,2.266719858331764,1,0,7,0,0,1
T3322,U4983,3369.84,Withdrawal,UPI,Web,Hyderabad,1612,6,4,26861.44,0,0.267,5,0,0.12544802333667382,0,0,9,0,0,0
T3323,U7815,38337.43,Transfer,NetBanking,iOS,Bangalore,473,20,0,21737.02,0,0.124,6,0,1.763611865294079,0,0,6,0,0,1
T3324,U1083,29206.49,Payment,UPI,Web,Delhi,1900,0,2,9670.57,0,0.894,3,0,3.0198292521276278,1,1,5,0,0,0
T3325,U7707,39108.9,Transfer,NetBanking,Android,Hyderabad,471,16,3,24995.7,0,0.745,9,0,1.5645625222529373,0,0,12,0,0,1
T3326,U7604,37599.76,Withdrawal,Wallet,Android,Mumbai,1082,23,3,7240.84,0,0.311,4,1,5.192017498315345,1,0,7,0,0,0
T3327,U3646,40159.95,Transfer,Wallet,Web,Delhi,828,19,3,19061.96,0,0.305,6,0,2.106700638305908,1,0,9,0,0,1
T3328,U7423,25924.5,Withdrawal,UPI,Web,Hyderabad,1360,19,2,28698.06,0,0.322,6,0,0.9033222690917403,0,0,8,0,0,0
T3329,U7955,7059.21,Withdrawal,Card,Web,Hyderabad,483,17,3,17283.86,0,0.861,2,0,0.4084042335315415,0,0,5,0,0,0
T3330,U6955,33574.32,Payment,Card,Android,Chennai,897,4,3,24004.06,0,0.24,9,0,1.3986351210953023,0,1,12,0,0,1
T3331,U4312,31042.67,Payment,NetBanking,iOS,Hyderabad,948,21,1,22089.38,0,0.651,2,0,1.405257401638179,0,0,3,0,0,0
T3332,U1801,37125.55,Withdrawal,Wallet,Android,Chennai,377,5,3,25985.06,0,0.834,5,0,1.4286717570882235,0,1,8,0,0,0
T3333,U7093,8535.56,Withdrawal,Card,Web,Mumbai,1320,9,1,29066.05,0,0.387,2,0,0.29365071446878854,0,0,3,0,0,0
T3334,U5652,9789.01,Transfer,Wallet,iOS,Mumbai,1057,18,1,767.27,0,0.061,9,1,12.74162729248832,1,0,10,0,0,1
T3335,U4467,44525.96,Withdrawal,Wallet,Web,Bangalore,732,9,1,933.31,0,0.759,2,0,47.656516573728204,1,0,3,0,0,0
T3336,U1362,37511.39,Transfer,Wallet,Android,Chennai,302,5,2,17873.23,1,0.02,8,0,2.0986297032095926,1,1,10,0,0,1
T3337,U6192,45416.01,Withdrawal,NetBanking,iOS,Hyderabad,1482,9,0,28631.94,0,0.831,1,0,1.5861455372728055,0,0,1,0,0,0
T3338,U7714,37947.83,Payment,UPI,iOS,Bangalore,1096,9,4,14621.92,0,0.361,3,0,2.5950924986254456,1,0,7,0,0,0
T3339,U4786,29877.91,Payment,NetBanking,Android,Bangalore,577,20,3,25209.41,0,0.801,7,0,1.1851417727835445,0,0,10,0,0,1
T3340,U2320,32723.93,Withdrawal,Card,Web,Mumbai,1491,11,4,23060.44,0,0.545,6,0,1.418989013695589,0,0,10,0,0,1
T3341,U7060,44461.94,Transfer,UPI,Web,Hyderabad,1563,23,0,14997.74,0,0.359,2,0,2.9643783411139872,1,0,2,0,0,0
T3342,U6587,28961.4,Transfer,Card,Web,Chennai,883,3,1,15443.85,0,0.899,9,0,1.875149321618533,0,1,10,0,0,1
T3343,U3022,31637.95,Transfer,UPI,Android,Mumbai,970,12,1,13137.4,0,0.767,2,0,2.4080519697984535,1,0,3,0,0,0
T3344,U1370,7866.01,Withdrawal,UPI,Web,Bangalore,1446,9,1,7640.74,0,0.081,6,0,1.0293480280669063,0,0,7,0,0,1
T3345,U8487,23722.36,Withdrawal,NetBanking,iOS,Delhi,598,15,1,25775.5,0,0.931,1,0,0.9203095843112913,0,0,2,0,0,0
T3346,U4955,35834.04,Payment,Wallet,Web,Bangalore,269,18,3,6366.15,0,0.467,3,0,5.627955992869651,1,0,6,0,0,0
T3347,U5515,13583.59,Payment,Wallet,Web,Delhi,1666,5,0,27216.92,0,0.149,5,0,0.4990678935054553,0,1,5,0,0,0
T3348,U5173,10152.6,Withdrawal,UPI,iOS,Mumbai,917,8,0,10855.86,0,0.771,7,0,0.9351322573930215,0,0,7,0,0,0
T3349,U6792,15725.65,Payment,NetBanking,iOS,Chennai,193,13,0,892.27,0,0.518,3,0,17.604587638675877,1,0,3,0,0,0
T3350,U1146,12112.96,Transfer,Card,Web,Hyderabad,1081,23,4,5134.5,0,0.673,9,0,2.3586719890955115,1,0,13,0,0,1
T3351,U7089,10784.89,Transfer,Card,iOS,Delhi,156,9,1,26645.96,0,0.694,4,0,0.40473247229702747,0,0,5,0,0,0
T3352,U9573,21271.3,Withdrawal,Wallet,Android,Hyderabad,1827,7,2,3940.49,0,0.197,9,0,5.396766197554732,1,0,11,0,0,1
T3353,U1773,45396.53,Transfer,Wallet,iOS,Mumbai,1909,2,0,22189.33,0,0.971,3,0,2.045779850953095,1,1,3,0,0,0
T3354,U2254,25377.63,Withdrawal,Card,Android,Mumbai,1839,16,4,5566.13,0,0.106,3,0,4.558476270537962,1,0,7,0,0,0
T3355,U9235,9436.62,Transfer,Card,iOS,Mumbai,601,18,3,15018.09,1,0.606,4,0,0.6283083728774513,0,0,7,0,0,0
T3356,U2620,3894.73,Withdrawal,NetBanking,Android,Chennai,1781,2,1,6235.69,0,0.146,2,0,0.6244867068909951,0,1,3,0,0,0
T3357,U5470,34823.0,Transfer,Card,Android,Delhi,1442,13,4,10061.65,0,0.877,5,0,3.4606192205830473,1,0,9,0,0,0
T3358,U8864,19170.8,Transfer,NetBanking,Web,Hyderabad,1027,5,2,3832.18,0,0.173,9,0,5.001278312002046,1,1,11,0,0,1
T3359,U5619,41100.46,Payment,Wallet,iOS,Bangalore,449,18,2,16724.47,1,0.441,8,0,2.45735755108825,1,0,10,0,0,1
T3360,U6417,32992.56,Payment,Card,iOS,Mumbai,1491,17,3,11038.17,0,0.087,8,0,2.988681214257956,1,0,11,0,0,1
T3361,U4337,39822.26,Payment,Wallet,iOS,Hyderabad,238,11,0,11027.98,0,0.448,8,1,3.610692919925506,1,0,8,0,0,1
T3362,U7355,13633.7,Payment,UPI,Android,Hyderabad,1317,14,0,1253.37,1,0.004,8,0,10.868962108468795,1,0,8,0,0,1
T3363,U7777,34633.33,Payment,UPI,Web,Chennai,1606,5,4,4170.24,0,0.443,6,0,8.30288595237867,1,1,10,0,0,1
T3364,U2296,13239.9,Payment,UPI,iOS,Delhi,741,20,4,21255.16,0,0.688,7,0,0.6228735575945984,0,0,11,0,0,0
T3365,U3619,46956.47,Withdrawal,Card,Web,Chennai,1378,11,0,8840.38,1,0.183,5,0,5.310988782294167,1,0,5,0,0,0
T3366,U8663,31836.9,Withdrawal,Wallet,Web,Chennai,1634,18,0,13317.87,0,0.553,6,0,2.390360443491077,1,0,6,0,0,1
T3367,U8264,16259.36,Payment,Card,Android,Hyderabad,956,6,4,22915.73,0,0.474,3,0,0.7094973846617734,0,0,7,0,0,0
T3368,U7868,13512.12,Withdrawal,Wallet,iOS,Delhi,1941,22,1,13398.25,0,0.335,5,0,1.008423605798832,0,0,6,0,0,0
T3369,U8194,9586.78,Payment,NetBanking,Web,Delhi,1297,19,2,6845.71,0,0.671,3,0,1.4002024329933649,0,0,5,0,0,0
T3370,U9802,34747.32,Withdrawal,Card,iOS,Delhi,749,9,2,16539.74,0,0.995,5,0,2.1007113345593966,1,0,7,0,0,0
T3371,U6895,10974.84,Transfer,UPI,iOS,Mumbai,387,17,3,24056.06,0,0.938,1,0,0.45620038358801945,0,0,4,0,0,0
T3372,U5294,29785.4,Withdrawal,NetBanking,iOS,Delhi,1136,1,2,18029.29,0,0.97,1,0,1.6519645552012752,0,1,3,0,0,0
T3373,U2953,13268.52,Withdrawal,Wallet,Web,Hyderabad,963,12,4,12663.42,0,0.02,6,0,1.0477005658372038,0,0,10,0,0,1
T3374,U8219,33115.35,Withdrawal,Card,Android,Mumbai,609,14,1,3856.17,0,0.256,8,0,8.58540069532844,1,0,9,0,0,1
T3375,U1009,40756.24,Transfer,Wallet,Android,Bangalore,32,23,4,7536.52,0,0.923,4,1,5.407115337670745,1,0,8,0,0,0
T3376,U5869,38912.36,Payment,Wallet,Web,Chennai,302,3,0,28388.95,1,0.048,7,1,1.3706385534317602,0,1,7,0,0,1
T3377,U1078,38054.52,Withdrawal,Card,iOS,Delhi,1300,6,0,23177.06,0,0.365,5,0,1.64183369962801,0,0,5,0,0,0
T3378,U7616,9426.73,Withdrawal,Card,iOS,Bangalore,1562,2,2,2718.4,0,0.652,2,0,3.466474222254909,1,1,4,0,0,0
T3379,U5483,4464.83,Transfer,Wallet,Android,Delhi,485,15,1,264.89,0,0.983,5,0,16.792019256083343,1,0,6,0,0,0
T3380,U4876,34962.49,Payment,Wallet,Web,Chennai,961,8,3,5345.04,0,0.276,2,0,6.539885597563804,1,0,5,0,0,0
T3381,U9106,18448.94,Withdrawal,NetBanking,Web,Hyderabad,1982,22,4,28322.33,0,0.764,9,0,0.6513690304070884,0,0,13,0,0,0
T3382,U7335,21645.69,Transfer,UPI,Android,Hyderabad,460,22,3,17443.16,0,0.66,1,0,1.240855965549502,0,0,4,0,0,0
T3383,U4667,1605.9,Payment,Wallet,Web,Chennai,907,16,3,25175.93,0,0.613,3,0,0.06378458374392748,0,0,6,0,0,0
T3384,U7743,13015.84,Payment,UPI,Web,Bangalore,294,7,3,14010.23,0,0.743,1,0,0.9289577003589264,0,0,4,0,0,0
T3385,U7925,1732.14,Withdrawal,NetBanking,Android,Mumbai,1346,17,3,24816.42,0,0.254,5,0,0.06979532924856816,0,0,8,0,0,0
T3386,U4538,43965.33,Withdrawal,UPI,Android,Mumbai,1195,23,4,1114.1,0,0.339,4,0,39.42725316115147,1,0,8,0,0,0
T3387,U5888,12207.66,Withdrawal,UPI,Web,Delhi,599,12,0,12861.9,0,0.56,6,0,0.949059698823749,0,0,6,0,0,0
T3388,U8017,27888.99,Withdrawal,NetBanking,Web,Chennai,131,1,4,11390.08,0,0.439,5,0,2.4483183332923657,1,1,9,0,0,0
T3389,U4310,1997.02,Transfer,Wallet,Android,Chennai,1514,0,0,29448.24,0,0.722,7,0,0.06781227631001682,0,1,7,0,0,0
T3390,U3671,33359.03,Transfer,UPI,Android,Mumbai,1145,15,0,9084.22,0,0.801,7,0,3.6717911068746822,1,0,7,0,0,1
T3391,U3413,16185.22,Withdrawal,Wallet,iOS,Bangalore,1272,15,4,12565.81,0,0.528,5,0,1.2879338511523608,0,0,9,0,0,0
T3392,U6396,44901.06,Payment,Wallet,Web,Chennai,1243,10,4,22788.15,0,0.394,1,0,1.9702823492758612,0,0,5,0,0,0
T3393,U1081,44411.5,Withdrawal,Card,Web,Hyderabad,1382,23,4,26433.32,0,0.912,9,0,1.680069697272334,0,0,13,0,0,1
T3394,U5757,16298.27,Payment,Wallet,Android,Hyderabad,520,3,0,26363.81,0,0.75,2,1,0.6181827215898767,0,1,2,0,0,0
T3395,U6775,45053.0,Payment,Wallet,Android,Chennai,11,10,4,11895.88,0,0.673,7,0,3.7869592699934773,1,0,11,1,0,1
T3396,U7578,49808.08,Payment,UPI,iOS,Bangalore,901,5,1,28461.79,0,0.057,3,0,1.7499366717036524,0,1,4,0,0,0
T3397,U8933,41279.51,Transfer,Wallet,iOS,Hyderabad,1748,10,2,19639.92,1,0.528,6,0,2.1017095940516026,1,0,8,0,0,1
T3398,U7549,42251.32,Payment,Wallet,Android,Bangalore,808,0,2,25548.95,0,0.122,5,0,1.6536752518106688,0,1,7,0,0,0
T3399,U5806,12487.99,Payment,Card,Web,Mumbai,638,8,1,27795.69,0,0.661,6,0,0.44926176462017603,0,0,7,0,0,0
T3400,U4850,28856.28,Transfer,Card,iOS,Delhi,1914,6,2,7084.63,0,0.3,5,0,4.072507314099099,1,0,7,0,0,0
T3401,U3024,3409.43,Payment,UPI,Android,Mumbai,470,20,0,15026.03,0,0.739,9,1,0.22688648388936467,0,0,9,0,0,0
T3402,U4451,4791.15,Payment,UPI,Android,Delhi,1845,21,4,17675.14,0,0.778,8,0,0.27105182466307687,0,0,12,0,0,0
T3403,U8391,49944.69,Withdrawal,Card,Android,Hyderabad,1928,2,4,24092.89,0,0.3,1,0,2.072919316889054,1,1,5,0,0,0
T3404,U4396,16365.63,Payment,Card,Web,Delhi,1891,8,4,12094.85,0,0.976,9,0,1.3529954488522922,0,0,13,0,0,1
T3405,U8394,37421.79,Payment,NetBanking,Android,Delhi,961,1,1,6392.43,0,0.517,2,0,5.853163325476309,1,1,3,0,0,0
T3406,U8920,40342.92,Payment,Wallet,Android,Chennai,1515,9,1,22322.71,0,0.218,5,0,1.8071781079399436,0,0,6,0,0,0
T3407,U9888,42908.26,Payment,UPI,Web,Delhi,1983,16,0,17810.8,0,0.775,6,0,2.4089794405955605,1,0,6,0,0,1
T3408,U2756,49881.53,Payment,UPI,Android,Chennai,1982,0,1,26959.14,0,0.761,1,0,1.850195510854172,0,1,2,0,0,0
T3409,U7120,12112.75,Transfer,Wallet,Android,Delhi,1659,17,4,19685.4,0,0.414,7,0,0.6152851714889467,0,0,11,0,0,0
T3410,U3901,2065.52,Payment,Wallet,iOS,Chennai,1619,5,0,603.13,0,0.659,8,0,3.41899922202175,1,1,8,0,0,1
T3411,U7955,20589.02,Payment,UPI,Android,Hyderabad,981,5,0,29002.88,0,0.022,1,0,0.7098712310215047,0,1,1,0,0,0
T3412,U5112,6547.53,Transfer,Card,Web,Hyderabad,1274,8,4,17834.01,0,0.291,4,0,0.36711669912155925,0,0,8,0,0,0
T3413,U9220,1170.17,Transfer,Card,iOS,Delhi,991,9,3,17916.73,0,0.881,2,0,0.06530793800330735,0,0,5,0,0,0
T3414,U4450,18053.32,Payment,Wallet,Android,Bangalore,823,14,4,27286.92,0,0.232,5,0,0.6615865188698883,0,0,9,0,0,0
T3415,U7595,39197.73,Payment,UPI,Web,Hyderabad,63,3,0,19947.88,0,0.906,2,0,1.9649088069104632,0,1,2,0,0,0
T3416,U7834,28330.73,Payment,Wallet,Android,Mumbai,1704,7,3,14431.7,0,0.58,9,0,1.9629542635820045,0,0,12,0,0,1
T3417,U7546,15673.26,Withdrawal,Card,iOS,Mumbai,1500,3,4,3307.83,0,0.903,9,0,4.736798203594624,1,1,13,0,0,1
T3418,U2436,32734.38,Withdrawal,NetBanking,Web,Chennai,118,2,4,28869.74,0,0.131,5,0,1.1338254578857347,0,1,9,0,0,0
T3419,U7349,11639.31,Payment,NetBanking,iOS,Bangalore,289,3,3,2446.77,0,0.464,5,0,4.755066856771673,1,1,8,0,0,0
T3420,U8227,768.35,Transfer,Card,Web,Chennai,1698,0,3,5191.96,0,0.296,4,0,0.14795993036726646,0,1,7,0,0,0
T3421,U1164,38229.45,Payment,Wallet,Web,Delhi,1708,8,2,24604.15,0,0.887,1,0,1.553717412818048,0,0,3,0,0,0
T3422,U4038,31205.97,Transfer,NetBanking,Android,Hyderabad,1090,10,3,14763.12,0,0.342,3,0,2.1136356247443127,1,0,6,0,0,0
T3423,U1209,38127.02,Transfer,Card,Web,Bangalore,849,20,1,5430.23,0,0.588,4,0,7.019960487771646,1,0,5,0,0,0
